datetime,consumption_reinforcement,consumption_concentrate,consumption_pellets,consumption_scrap,production_all_reinforcement,production_rus_reinforcement,production_all_concentrate,production_rus_concentrate,production_all_pellets,production_rus_pellets,production_all_coke,production_rus_coke,import_reinforcement,import_concentrate,import_pellets,import_scrap,import_coke,export_reinforcement,export_concentrate,export_pellets,export_coke,export_scrap,exchange_rate_usd,scrap_price_lme_M01,scrap_price_lme_M06,scrap_price_lme_M15,Mean_US_Dollar_Russian_Ruble_USD/RUB,Mean_US_Dollar_Russian_Ruble_USD/RUB_TOM,Mean_Russian_Ruble_US_Dollar_RUB/USD,Mean_Euro_Russian_Ruble_EUR/RUB,Mean_Russian_Ruble_Euro_RUB/EUR,Mean_Chinese_Yuan_Russian_Ruble_CNY/RUB,Mean_Russian_Ruble_Chinese_Yuan_RUB/CNY,Mean_Russian_Ruble_Turkish_Lira_RUB/TRY,Mean_Turkish_Lira_Russian_Ruble_TRY/RUB,Mean_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Volume_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Mean_Taiwan_Steel_TSTI_Taiwan,Volume_Taiwan_Steel_TSTI_Taiwan,Mean_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Volume_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Mean_ZCE_Thermal_Coal_CZCc1_ZCE,Volume_ZCE_Thermal_Coal_CZCc1_ZCE,Mean_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Volume_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Mean_Steel_Rebar_Futures_SRRc1_London,Volume_Steel_Rebar_Futures_SRRc1_London,Mean_Steel_Scrap_Futures_SSCc1_London,Volume_Steel_Scrap_Futures_SSCc1_London,Mean_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Volume_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Mean_Metallurgical_Coke_Futures_DCJc1_DCE,Volume_Metallurgical_Coke_Futures_DCJc1_DCE,Mean_Rotterdam_Coal_Futures_ATWMc1_ICE,Volume_Rotterdam_Coal_Futures_ATWMc1_ICE,Mean_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Volume_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Mean_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Volume_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Mean_Coking_Coal_Futures_DJMc1_DCE,Volume_Coking_Coal_Futures_DJMc1_DCE,Mean_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,Volume_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,WPU101707,WPU101,WPU10170301,PCU3312213312211,WPU101703,WPU101704,WPU101705,WPU101708,PCU3312213312213,PCU331222331222,china_credit_impulse,ChinaHousingPriceYoY,China-ShanghaiShenzhenCSI300Index,shipment_reinforcement_sum,shipment_scrap_sum,prod_prices_reinf_imp_min,prod_prices_reinf_imp_median,prod_prices_reinf_imp_mean,prod_prices_reinf_imp_max,prod_prices_reinf_inn_min,prod_prices_reinf_inn_median,prod_prices_reinf_inn_mean,prod_prices_reinf_inn_max,prod_prices_scrap_inn_min,prod_prices_scrap_inn_median,prod_prices_scrap_inn_mean,prod_prices_scrap_inn_max
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,467.5,452.5,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.37,,,,,,,,,,,,,,
2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,466.0,452.5,416.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844.04,,,,,,,,,,,,,,
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,75.1315,470.0,459.0,412.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.77,,,,,,,,,,,,,,
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,74.8355,469.0,457.5,411.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845.58,,,,,,,,,,,,,,
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,74.5277,464.5,454.5,408.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765.92,,,,,,,,,,,,,,
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,74.5686,467.5,460.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726.73,,,,,,,,,,,,,,
2022-01-15,,,,,,,,,,,,,,,,,,,,,,,75.7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,464.5,451.5,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.28,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,76.0404,473.0,451.5,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813.35,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,76.3347,469.0,449.0,403.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.38,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,76.8697,470.5,455.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.51,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,76.4408,474.0,458.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.31,,,,,,,,,,,,,,
2022-01-22,,,,,,,,,,,,,,,,,,,,,,,76.6903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,469.5,460.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4786.74,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,77.3649,468.5,467.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678.45,,,,,,,,,,,,,,
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,78.6422,471.0,463.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.31,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,78.9437,473.0,465.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619.88,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,78.947,470.0,467.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.77,,,,,,,,,,,,,,
2022-01-29,,,,,,,,,,,,,,,,,,,,,,,77.8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,469.6,475.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,596.6,8316.986,3531.623,1441.067,902.434,712.23,14734.891,8472.091,5962.9,3942.9,3018.938,2175.955,49.53,438.9,233.9,54.7,5.709,165.16,594.005,645.177,227.47199999999998,52.833,77.4702,498.0,483.5,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.327,394.696,269.192,439.83,303.087,314.475,407.997,281.329,266.841,350.015,24.26,2.0,,547.07,1386.367,775.0,777.5,777.5,780.0,66340.0,67715.0,68317.5,72000.0,276.0,29475.0,19347.964285714286,34225.0
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,77.1302,498.5,483.5,429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,76.4849,497.5,483.5,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,76.6501,502.5,483.5,429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,,,,,,,,,,,,,,,,,,,,,,,76.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,503.5,487.5,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.09,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,75.6806,506.0,485.0,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4608.77,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,75.3042,506.0,471.5,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652.06,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,74.8015,515.0,481.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.86,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,74.7241,515.0,480.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4601.4,,,,,,,,,,,,,,
2022-02-12,,,,,,,,,,,,,,,,,,,,,,,74.9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,509.0,475.5,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4551.69,,,,,,,,,,,,,,
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,76.5762,504.0,471.0,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.1,,,,,,,,,,,,,,
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,76.166,499.0,469.5,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4617.99,,,,,,,,,,,,,,
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,75.0141,504.5,470.5,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.17,,,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,75.7527,505.5,471.0,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651.24,,,,,,,,,,,,,,
2022-02-19,,,,,,,,,,,,,,,,,,,,,,,75.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,505.5,474.0,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.31,,,,,,,,,,,,,,
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,76.7671,505.0,482.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574.15,,,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,80.4194,509.0,488.0,459.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4623.05,,,,,,,,,,,,,,
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,504.5,505.0,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529.32,,,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,86.9288,504.5,512.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573.42,,,,,,,,,,,,,,
2022-02-26,,,,,,,,,,,,,,,,,,,,,,,83.5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,503.88,540.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4581.65,,,,,,,,,,,,,,
2022-03-01,730.941,8729.741,3695.124,1811.451,965.265,828.38,13020.65,8968.95,5486.6,3813.4,2654.584,2318.959,104.701,336.9,201.9,26.285,3.72,202.14,576.1089999999999,390.776,191.901,116.814,93.5589,585.0,570.0,531.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.301,397.639,,384.413,,318.96,410.222,280.832,266.217,353.892,25.94,1.5,4619.69,626.24,1785.166,840.0,845.0,845.0,850.0,70300.0,74300.0,75094.73684210527,82000.0,142.5,27175.0,18491.595238095237,34225.0
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,91.7457,586.0,592.0,531.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4578.6,,,,,,,,,,,,,,
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,103.2487,630.0,610.0,531.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4551.63,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,111.7564,645.0,613.0,531.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496.43,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,105.8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,105.8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,700.0,640.0,531.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352.78,,,,,,,,,,,,,,
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,689.5,630.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.39,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,689.5,640.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226.35,,,,,,,,,,,,,,
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,116.0847,635.0,604.5,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292.84,,,,,,,,,,,,,,
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,120.3785,629.0,603.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.52,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,116.7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,620.0,601.0,534.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.76,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,115.1963,645.0,595.5,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983.81,,,,,,,,,,,,,,
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,111.4823,645.0,598.0,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156.08,,,,,,,,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,108.0521,640.0,604.0,572.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237.7,,,,,,,,,,,,,,
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,104.8012,639.0,607.0,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.9,,,,,,,,,,,,,,
2022-03-19,,,,,,,,,,,,,,,,,,,,,,,103.9524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,645.0,611.5,581.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258.75,,,,,,,,,,,,,,
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,104.6819,642.5,620.0,581.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.29,,,,,,,,,,,,,,
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,104.0741,644.0,633.0,581.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.52,,,,,,,,,,,,,,
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,103.1618,644.0,635.5,585.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.31,,,,,,,,,,,,,,
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,96.0458,643.0,634.0,570.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.57,,,,,,,,,,,,,,
2022-03-26,,,,,,,,,,,,,,,,,,,,,,,95.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,644.0,621.0,571.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148.47,,,,,,,,,,,,,,
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,93.7125,641.5,615.0,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134.46,,,,,,,,,,,,,,
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,86.2843,641.0,622.5,560.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.1,,,,,,,,,,,,,,
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,84.0851,640.88,599.5,555.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224.41,,,,,,,,,,,,,,
2022-04-01,631.63,8454.086,3529.971,1645.109,819.689,712.66,12440.692000000001,8921.192000000001,5438.5,3810.8999999999996,2568.889,2171.0370000000003,59.3,0.0,41.8,40.022,1.159,140.33,467.106,394.329,149.398,246.983,83.4097,638.0,582.5,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.227,405.655,,431.157,,323.344,427.034,286.825,273.741,361.869,24.41,0.7,4276.16,572.33,1605.087,805.0,822.5,822.5,840.0,55340.0,57127.0,64122.608695652176,82000.0,229.5,24750.0,17062.04761904762,32575.0
2022-04-02,,,,,,,,,,,,,,,,,,,,,,,83.4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,640.0,595.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,83.5932,640.0,592.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,83.352,640.0,592.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4263.84,,,,,,,,,,,,,,
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,82.5962,635.0,592.0,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4209.1,,,,,,,,,,,,,,
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,76.2547,635.0,599.0,536.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.77,,,,,,,,,,,,,,
2022-04-09,,,,,,,,,,,,,,,,,,,,,,,74.8501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,635.0,587.0,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.07,,,,,,,,,,,,,,
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,79.1596,640.0,587.5,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179.97,,,,,,,,,,,,,,
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,79.6274,636.0,583.0,524.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139.74,,,,,,,,,,,,,,
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,79.8471,635.0,580.0,519.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.57,,,,,,,,,,,,,,
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,81.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4188.75,,,,,,,,,,,,,,
2022-04-16,,,,,,,,,,,,,,,,,,,,,,,80.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4166.38,,,,,,,,,,,,,,
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,79.4529,637.0,572.5,507.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134.9,,,,,,,,,,,,,,
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,79.0287,629.0,562.0,497.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070.79,,,,,,,,,,,,,,
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,77.0809,629.0,556.5,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995.83,,,,,,,,,,,,,,
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,74.999,626.0,525.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.25,,,,,,,,,,,,,,
2022-04-23,,,,,,,,,,,,,,,,,,,,,,,73.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
